id,host_id,accuracy,cleanliness,checkin,communication,location,value,number_of_reviews,listing_url,name,neighborhood,room_type,description,latitude,longitude
6795052,16685548,10,10,10,10,10,10,1,https://www.airbnb.com/rooms/6795052,Cozy & Lovely -Capitol Hill & H St.,"Union Station, Stanton Park, Kingman Park",Private room,"Small, lovely private bedroom in charming Capitol Hill rowhouse. Full-sized mattress.  2 blocks from popular H Street, Bikeshare around corner.  Neighborhood includes popular Eastern Market, Union Station, Union Market, US Capitol, and hip H Street Corridor. You'll love this historic rowhouse built in 1900, located in the heart of Washington DC. Enjoy a 2nd floor private bedroom with shared bathroom and kitchen with access to a lovely patio and garden and dining and living rooms. 1.5 Bathrooms shared with myself and possibly other Airbnb guests. Room is very cozy and quiet, brand new Full bed. We have wireless internet and TV. The main floor is beautiful and includes plenty of comfortable seating to relax and read, do computer work, or watch TV.  Towels, Linens, and Coffee/Tea included. Guests have access to everything on the main floor. Read a book in the back yard, watch TV in the living room, or make a home cooked meal in the kitchen. Make yourself at home! I like to sit down with m",38.89730790493886,-76.98509980723895
3199232,16213289,10,10,10,10,10,10,9,https://www.airbnb.com/rooms/3199232,Elegant Historic Capitol Hill home,"Union Station, Stanton Park, Kingman Park",Entire home/apt,"Our elegant and comfortable historic row house on Capitol Hill is just minutes from the best of DC. With enough room to sleep 8, living and dining room, updated kitchen, AC,  private patio, two flat screens, wireless you'll have all that you need. We love our home on Capitol Hill and hope you will too. It's elegant and comfortable. Walking distance to the US Capitol, National Mall/Museums, Union Station and Eastern Market metros.  Guests will have use of the entire home. We will not be home during your stay. We live on a great block in DC walking distance to the best of DC We are a 15 minute walk to the US Capitol and a 20-25 minute to the National Mall/Museums. Transportation: we have a bus line at the end of our block; 15 minute walk from Blue/Orange Metro; 20 minute walk from Red Metro -We require a signed accident waver -If you plan to drive we have street parking and with state/tag# can supply a parking pass.",38.89330113264303,-76.99187303007119
3817080,14808350,10,9,10,10,10,10,2,https://www.airbnb.com/rooms/3817080,"Large room at Chevy Chase, NW DC","Hawthorne, Barnaby Woods, Chevy Chase",Private room,"Beautiful large room with 4 big windows, hardwood floor, Italian funitures. 2 nice size closets for 2  people and a CAT:)",38.96497204478565,-77.06398583020531
3247998,4824094,10,10,10,10,8,10,3,https://www.airbnb.com/rooms/3247998,Spacious and Convenient in NW DC,"Brightwood Park, Crestwood, Petworth",Entire home/apt,"Upscale SFH in NWDC's 16th Street Heights. Minutes to downtown via 13th or 14th Streets, blocks from Rock Creek Park. EZ access to I-495 (beltway). 3000 sq ft, 4 BRs + full bed pull out couch + inflatable full mattress 6 beds total, 4 full baths, BBQ 3,000 sq. ft Single Family Home w/parking. Close to all city amenities, Rock Creek Park, Carter Baron Amphitheater. Easy Access from Capital Beltway (I-495) and downtown. Guests will have access to the entire home (3 floors) except basement. just long enough to hand over the keys. peaceful and quiet neighborhood despite location in the center of town. just blocks from metrobus service to metro-rail.",38.949562142575466,-77.03182348875038
3351,4234,10,10,10,10,10,10,1,https://www.airbnb.com/rooms/3351,Cozy Petworth Loft Space,"Brightwood Park, Crestwood, Petworth",Private room,"This cozy sunlight loft space has a private deck with lounge furniture and hammock. Across the street from the Georgia Ave/Petworth metro (yellow/green lines) with plenty of great restaurants, bars, and grocery options nearby. This is a smoke and pet free apartment. We are a young couple who have extra unused space. The apartment is small but has everything we need and we hope you enjoy your stay here as much as we love living here. The loft does not have a door but it is a private room. You have a private loft and deck. Everything else is shared (including washer and dryer). The only room off limits is the master bedroom. There is plenty of street parking. The building also has a small shared backyard for the 4 units in the building (not maintained by us). We will be around and happy to help give advice about things to do or places to eat. If you prefer more privacy, we can spend most our time in the bedroom or out of the house. Petworth is a really great diverse neighborhood. It's cl",38.93724081412776,-77.02648826290572
6155318,5571655,10,10,10,10,9,10,3,https://www.airbnb.com/rooms/6155318,"Bright Bdrm w/bath, near Metro","Brightwood Park, Crestwood, Petworth",Private room,"Our newly renovated home is superbly located just six minutes from the Ga Ave/Petworth metro station, 3 blocks or less from restaurants, two supermarkets, the local coffeeshop, etc, but on a quiet street near a park. You'll love your stay!",38.94214576404096,-77.02223361207469
8336265,10569373,10,10,8,10,10,8,1,https://www.airbnb.com/rooms/8336265,Sunny Apartment in Adams Morgan DC!,"Kalorama Heights, Adams Morgan, Lanier Heights",Entire home/apt,"beautiful decorated one bed- one bath apt in the heart of adams morgan dc! located on a 3rd floor enjoy Enjoy a very nice one bedroom apt and private bath on the second floor of a small building in Adams Morgan Area in DC! we are located close to Woodley Park metro and bus stop is only 5 minutes away. walk to tons of international restaurants get to downtown dc in only 20 minutes. the apt has all the amenities you will need for a great stay! 5 NIGHT MINIMUM! Guess have access to the entire apartment kitchen with amenities a queen size bed, a couch in front of a TV with wifi internet and Apple TV with free Netflix and Hulu! I can usually welcome my guests and stay in touch with them through air b and b message, I usually answer my message within hours 2 Blocks from 18th street DC's fastest up and coming neighborhood for great food and nightlife. -Walking distance to great restaurants -Easy access by bus, metro, bike to downtown dc (National Mall) We are easy 15 min walk to Woodley Park/",38.92073016448833,-77.03936261411617
6389428,22653397,10,10,10,10,10,10,5,https://www.airbnb.com/rooms/6389428,Cool room with a view.,"Howard University, Le Droit Park, Cardozo/Shaw",Private room,"Great room in the heart of DC, just blocks from famed Howard Theater, the 9:30 Club and 14th street corridor.  It's a short walk to Adams Morgan DuPont circle and Down Town DC.  Metro is one block away and direct ride from Reagan National Airport. Guest room comes key lockable and with safe for added privacy.",38.91584479193222,-77.02516779904549
3713559,8993218,10,10,10,10,10,10,3,https://www.airbnb.com/rooms/3713559,1Bd House in trendy/historic center,"Howard University, Le Droit Park, Cardozo/Shaw",Entire home/apt,"- In most vibrant area for restaurants and bars - Close to downtown and 2 blocks from Metro - Car parking resident permit - Lovely patio garden with BBQ - Fast wi-fi and cable TV 1,250 square foot (116 square meter) row house in historic and vibrant Logan Circle / U Street neighborhood.  - 1 very large bedroom with California king size bed. - 1 very large bathroom with: bath, shower, toilet, two basins - 1/2 bath with toilet and basin and storage area  - laundry room with washer and dryer - good size kitchen with stainless steel appliances, granite counter tops, lots of storage - open space living and dining area with: large sofa, two leather armchairs, desk, expandable dining table that seats eight people  - Fast Wi-Fi - Large back patio with deck, table and chairs to seat six to eight people, Weber gas grill, landscaped garden, gated section for secure storage  - The small second bedroom is not for use as will be owner's storage area. - Everything else is for guest use. We will not b",38.915360729485656,-77.02746831475089
6026137,6081168,10,10,10,10,10,10,6,https://www.airbnb.com/rooms/6026137,Private Room in Shared Condo,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Private room,"Our condo is located near Convention Center Metro. You'll stay in a private bedroom in a 2-bedroom condo, w/ access to your own bathroom. You'll share the condo with us - a young couple and our dog - and have shared access to TV, kitchen & laundry. The space is a nice little oasis in the heart of Washington DC. We're conveniently located near the Metro, a grocery store, and a number of really cool restaurants/bars.  We offer a guest room with  bed and private bath (accessible through the hall). The bed is a super comfortable, firm, queen-plus sleeper sofa from Room & Board (model: Trenton).   You'll share the space with us - a young, 30-something couple - and our small (35 lb) pup, Molly. We typically work normal hours (through 6pm) so you'll have the place to yourself during the week. Feel free to enjoy full use of the apartment, including BBQ, kitchen, coffee & tea, laundry, and living/dining area with an entertainment center. Wifi available. Clean linen and towels are provided. We'r",38.90708507882128,-77.01507780545381
